img_path,question,true_answer,predicted_answer
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5b4fc253.jpg,What is the material of the towels?,cotton,cotton
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4ebe761d.jpg,What shapes are on the case?,stars,stars
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/bcba6e8c.jpg,What is depicted on the case?,flowers,flowers
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/72f47e64.jpg,What color are the shoes?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dd39dfd6.jpg,What is the dominant color of the phone case?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1986a251.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/725bf682.jpg,What is the dominant background color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/110d61dc.jpg,What is the design on the case?,feather,peacock
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ee8c8c6b.jpg,What shape is the central design?,heart,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/107921dd.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ea3b7c95.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4e104116.jpg,What is the brand name?,solimo,solitaire
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d201ddbf.jpg,What is the primary material of the carrier?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/22013ae2.jpg,What is the case's material?,silicone,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/29ab9464.jpg,What number is prominently displayed on the label?,365,350
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/120932ee.jpg,What is the dominant color scheme?,multicolor,gray
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9d7e15cc.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2ec92e9a.jpg,What is the main color of the case?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d896e68d.jpg,What material does the design imitate?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a771cda2.jpg,What is the dominant color?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/33043c6c.jpg,What is the main pattern on the far-left bandana?,skulls,skull
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8dda1bc9.jpg,What is the main color of the bulbs?,clear,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dd43d4d3.jpg,What is the form of the coffee?,beans,coffee
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/485c928f.jpg,How many cushions are on the sofa?,three,four
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/88842121.jpg,What is the shape of the bottles?,bottle,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/bad96d84.jpg,What color is the frame?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/227917a2.jpg,What shape is the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8a689667.jpg,What is the woman's hair style?,updo,straight
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/61d26a1f.jpg,What is the finish of the rods?,nickel,polished
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/205740b1.jpg,What color is the case's background?,clear,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/79c773aa.jpg,What is the setting style of the stones?,prong,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/313d8924.jpg,What shape are the primary design elements?,circles,stripes
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/489046b7.jpg,What is the phone case's primary color?,red,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/474ef2ff.jpg,What is the dominant background color of the rug?,beige,beige
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/76638f72.jpg,What shape surrounds the letter?,heart,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0366223b.jpg,What is the case's texture?,brushed,textured
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/446e44cc.jpg,What's on the dog's fur?,snow,snow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/71b67046.jpg,What is the pendant's shape?,girl,girl
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d9072124.jpg,What is the main color of the case?,blue,teal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/57808ab6.jpg,What is the material of the bottles?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e7837b1e.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e2a81965.jpg,What's the background color?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f4458bb7.jpg,What animal is depicted on the case?,peacock,peacock
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/df73da13.jpg,What is the knob's finish?,bronze,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4e88c943.jpg,What is the case type?,hard,hard
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8e0ca673.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/30f05b29.jpg,What is the primary color of the shelf?,silver,silver
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e1f0f179.jpg,What is the primary color of the case?,gold,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/421fbb0a.jpg,What is the dominant color?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/099ceb06.jpg,What is the overall shape?,rectangle,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8304a418.jpg,What material is the clip?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9a8c201d.jpg,What type of shoe is this?,sneaker,sneaker
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/91b3e258.jpg,What animal is on the case?,kitten,cat
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d8b906a1.jpg,What is the case's design pattern?,marble,mosaic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f841a4dd.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/16178cc7.jpg,What shape is the pen?,octagon,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/faf1db43.jpg,What is the main color of the vase?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ff4eebaa.jpg,What type of bag is shown?,duffel,briefcase
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6057bb1d.jpg,What shape is the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/16afbd2a.jpg,What is the main color?,slate,gray
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8405be83.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/227917a2.jpg,What is the color of the phone case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/247a2d98.jpg,What color is the kitten?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/670539c6.jpg,What animal is on the case?,lion,lion
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/167e2921.jpg,What is the dominant color at the bottom?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/60caf3a8.jpg,What is the main color of the kitten?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fff3aa3c.jpg,What is the shape of the mat?,rectangle,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/205740b1.jpg,What is the case's material?,silicone,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/35ae5157.jpg,What word is written on the case?,meow,meow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f3069198.jpg,What is the main color of the background?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9fdac0e1.jpg,What is the main subject of the image?,landscape,lavender
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0f4e64f8.jpg,What color is the cantaloupe?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e5a40d4d.jpg,What is the main color of the case?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4ca829ea.jpg,What is the main color?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/95627f78.jpg,What material appears to be depicted on the case?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/49ae0051.jpg,What shapes are floating in the sky?,clouds,balloons
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7f9440b9.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2963cc15.jpg,What shape is the silver charm?,peace,peace
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1673646c.jpg,What is the shape of the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ff053177.jpg,What's included for carrying?,strap,wallet
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6e2e6c45.jpg,Is the case textured or smooth?,textured,textured
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/67017248.jpg,What is the pattern on the sheets?,medallion,checkered
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/935d2451.jpg,What is the box made of?,cardboard,cardboard
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/736cd6e2.jpg,What is the dominant background color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/84009590.jpg,What is the pattern on the rug?,interlocking,geometric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4cb0b324.jpg,What animal is on the case?,kitty,cat
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5905c824.jpg,What is the main color of the phone case?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/162360eb.jpg,What material is the upholstery?,leather,leather
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/74a09654.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/217f2062.jpg,What is the main color of the case background?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a12abab7.jpg,What animal is featured on the case?,monkeys,bear
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/295592f0.jpg,What shape is held by the bears?,heart,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a9c1fa43.jpg,What is the packaging?,nan,batteries
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/51a4e48c.jpg,What color is the dominant background?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0b17aade.jpg,What is the case material?,glass,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/22df202a.jpg,What is the shape of the bottle?,bottle,bottle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/33d3ab18.jpg,What color is the teapot?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/294abd3b.jpg,What is the case's primary design feature?,patterns,geometric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6b33c8e8.jpg,What is the cover's shape?,rectangular,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5252d373.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d5d9a778.jpg,What is the color of the bulb?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0aa1f903.jpg,What is the dominant color of the power bank?,gold,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/68228471.jpg,What is the primary color of the phone case?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8a5a0eb8.jpg,What is the predominant background color?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/700e4b90.jpg,What is the phone model?,samsung,samsung
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/874c14e1.jpg,What material appears to be used?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dd6f4dd1.jpg,What body part is depicted?,eye,eyes
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9cbc658d.jpg,What's the brand name?,mamabear,gentle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c81553e8.jpg,How many cushions are on the seat?,two,two
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b71a9c62.jpg,What material is the suitcase shell made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/00d491b3.jpg,What is the main color of the leaves?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1c3be333.jpg,What word is on the case?,queen,queen
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a0dcbdf1.jpg,What's the main color of the text on the label?,black,purple
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/307b03a0.jpg,What is the main texture depicted?,paint,painting
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dc95a6fd.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/54250b08.jpg,What material does the case seem to imitate?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0badbd78.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cdfd71c3.jpg,What shape is the pizza?,round,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dec83506.jpg,What is the main color of the wooden background?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a8d788d3.jpg,What is the primary color of the carton?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6634d443.jpg,What is the main color of the background?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/25b9c547.jpg,What color is the main background of the phone case?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/55008150.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0c3a874f.jpg,What color are the shoes?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/00c6d011.jpg,What vegetable is in the bottom section?,cauliflower,cauliflower
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e2906cda.jpg,What is the color of the curtains?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/adecb1c1.jpg,What color dominates the sky in the image?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/386a6b84.jpg,What is the background color?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/13e74a34.jpg,What is the main design element on the phone case?,butterflies,flowers
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4ad312f2.jpg,What kind of weather is depicted on the case?,rain,rain
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9adc48be.jpg,What's written on the heart?,love,love
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e84f88d3.jpg,What material is the handbag made of?,leather,leather
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/00d8f93e.jpg,Is the design symmetrical?,no,no
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/664c38d5.jpg,What is the case material?,silicon,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/919fa211.jpg,What is the pillow's shape?,square,square
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dee194cb.jpg,What is the background color?,black,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/74d0951c.jpg,What color is the woman's hat?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/81d5f371.jpg,What is the shape of the container?,bottle,bottle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cec39345.jpg,What is the dominant color of the case?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e6f86a10.jpg,What color is the phone case?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1769c7b6.jpg,What is depicted on the beanbag's surface?,postcards,map
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ea9bf43f.jpg,What's the fruit shown on the label?,orange,grapefruit
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f6f96d7a.jpg,What is the case's main color?,gold,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5da8a1bc.jpg,What is on the heart?,dots,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4f764daa.jpg,What is the case's primary color scheme?,multicolor,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2c523d62.jpg,What is the case material?,silicone,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/36e2985e.jpg,What are the figures depicted?,couple,couple
